time,rock-temp-a-10-degc,rock-temp-a-1-degc,rock-temp-a-5-degc,rock-temp-a-4-degc,rock-temp-a-6-degc,rock-temp-a-2-degc,rock-temp-a-3-degc,rock-temp-a-7-degc,rock-temp-a-9-degc,rock-temp-a-8-degc
2019-10-07,11.585347222222222,14.373750000000001,11.137673611111111,11.3275,11.294583333333334,12.779375,11.75611111111111,11.296458333333334,11.348263888888887,11.324583333333333
2019-10-08,11.584479166666666,14.31965277777778,11.139548611111111,11.334965277777776,11.293993055555555,12.79378472222222,11.765104166666667,11.29486111111111,11.346354166666666,11.321909722222223
2019-10-09,11.584409722222222,14.263680555555554,11.140902777777777,11.339965277777777,11.294305555555555,12.804375,11.774861111111111,11.293958333333332,11.345590277777777,11.32375
2019-10-10,11.583194444444445,14.212256944444444,11.142430555555556,11.346527777777776,11.2959375,12.813993055555555,11.784305555555555,11.294965277777777,11.3459375,11.322083333333333
2019-10-11,11.582708333333334,14.16777777777778,11.147395833333334,11.350729166666666,11.294513888888888,12.826354166666667,11.801770833333332,11.290902777777777,11.346388888888889,11.320104166666667
2019-10-12,11.581423611111111,14.127222222222223,11.146631944444444,11.356388888888889,11.294895833333333,12.831562499999999,11.810833333333333,11.291319444444445,11.345590277777777,11.32079861111111
2019-10-13,11.58125,14.088402777777778,11.150625,11.360451388888889,11.294444444444444,12.841180555555555,11.819305555555555,11.292638888888888,11.344930555555557,11.318750000000001
2019-10-14,11.581076388888889,14.042881944444444,11.151354166666668,11.3653125,11.29673611111111,12.84798611111111,11.827951388888888,11.28875,11.344583333333333,11.316805555555554
2019-10-15,11.5815625,14.000902777777776,11.155902777777778,11.369930555555555,11.295763888888889,12.8553125,11.840833333333332,11.289409722222222,11.344375,11.315798611111111
2019-10-16,11.580173611111112,13.953125,11.155625,11.380555555555555,11.294826388888888,12.860694444444444,11.854513888888889,11.285520833333333,11.34236111111111,11.314618055555556
2019-10-17,11.581076388888889,13.912013888888888,11.158923611111112,11.38652777777778,11.296527777777778,12.866909722222223,11.866180555555555,11.287986111111111,11.344652777777776,11.313854166666665
2019-10-18,11.579409722222222,13.866840277777778,11.161041666666668,11.39829861111111,11.296527777777778,12.8728125,11.873506944444445,11.287604166666666,11.34326388888889,11.314340277777779
2019-10-19,11.577951388888888,13.825590277777778,11.164305555555556,11.404722222222222,11.296354166666667,12.876423611111111,11.884965277777779,11.284618055555555,11.34204861111111,11.312743055555556
