,Unnamed: 0,x,y,z,classification,gpstime,scan_angle,intensity,number_of_returns,return_number,point_source_ID,edge_of_flight_line_flag,direction_of_scan_flag,user_data,red_channel,green_channel,blue_channel,height,tree_elev,xproj,yproj,D,elev_of_gnd_at_proj,bareearth
31024,4548490,556600.55,4333343.84,201.86,2,409917.566526,9.0,71,1,1,2015,0,0,2,0,0,0,,,556599.6398533433,4333343.829930252,14.882980572333501,172.43334348435164,202.1418914794922
68921,9391477,556599.65,4333343.83,202.05,2,415938.191325,-7.997999999999998,23,1,1,3025,0,0,3,0,0,0,,,556599.6398538136,4333343.829887744,14.883023082987613,172.43332440348266,202.1418914794922
15937,2443638,556596.96,4333343.8,202.26,2,422097.857963,-10.998,69,1,1,1051,0,1,1,0,0,0,,,556599.6398564484,4333343.829649594,14.883261247849449,172.433217503398,202.1418914794922
45582,6616068,556597.66,4333343.8,202.19,2,422098.525193,-10.002,62,1,1,2053,0,0,2,0,0,0,,,556599.6399421244,4333343.82190583,14.891005485619385,172.42974150921972,202.1418914794922
1415,453880,556597.66,4333343.8,202.23,1,409916.912872,7.997999999999998,60,1,1,1015,0,1,1,0,0,0,,,556599.6399421244,4333343.82190583,14.891005485619385,172.42974150921972,202.1418914794922
84213,11665608,556596.83,4333343.79,202.23,2,426733.891014,7.002000000000002,22,1,1,3080,0,0,3,0,0,0,,,556599.6399511623,4333343.8210889455,14.891822420049847,172.42937482893322,202.1418914794922
58769,8120218,556600.02,4333343.82,202.0,1,426735.091208,7.997999999999998,66,1,1,2082,0,0,2,0,0,0,,,556599.6400097247,4333343.815795836,14.897115853594556,172.42699887603365,202.1418914794922
27763,3871289,556598.64,4333343.79,202.11,2,426734.451098,7.002000000000002,70,1,1,1080,0,0,1,0,0,0,,,556599.6401726961,4333343.801065785,14.911846806282158,172.42038690113003,202.1418914794922
69075,9392550,556598.74,4333343.79,202.13,2,415938.205389,-7.997999999999998,22,1,1,3025,0,1,3,0,0,0,,,556599.6401849355,4333343.799959533,14.91295312596321,172.41989033053332,202.1418914794922
84212,11665607,556597.13,4333343.77,202.21,2,426733.891006,7.002000000000002,21,1,1,3080,0,0,3,0,0,0,,,556599.6402091311,4333343.797772637,14.915140155597857,172.41890868424304,202.1418914794922
45581,6616067,556597.34,4333343.77,202.25,1,422098.525185,-10.002,63,1,1,2053,0,0,2,0,0,0,,,556599.6402348338,4333343.795449507,14.917463426928194,172.41786588598987,202.1418914794922
58768,8120217,556600.32,4333343.8,201.91,1,426735.0912,7.997999999999998,63,1,1,2082,0,0,2,0,0,0,,,556599.6402676933,4333343.792479527,14.920433589141277,172.41653273134406,202.1418914794922
27762,3871288,556598.93,4333343.78,202.1,2,426734.451091,7.002000000000002,75,1,1,1080,0,0,1,0,0,0,,,556599.6403188156,4333343.787858878,14.925054521144517,172.4144586301583,202.1418914794922
12304,1522992,556598.54,4333343.77,202.17,1,417838.465693,-10.002,68,1,1,1032,0,1,1,0,0,0,,,556599.640381707,4333343.782174484,14.930739263104675,172.41190703882737,202.1418914794922
1269,452301,556599.5,4333343.78,202.03,2,409916.886191,7.997999999999998,62,1,1,1015,0,0,1,0,0,0,,,556599.6403885804,4333343.781553241,14.931360543327413,172.41162817775654,202.1418914794922
58767,8120216,556600.63,4333343.79,201.85,1,426735.091192,7.997999999999998,67,1,1,2082,0,0,2,0,0,0,,,556599.6404162608,4333343.77905137,14.933862567940105,172.41050514625286,202.1418914794922
62743,8733669,556598.14,4333343.76,202.12,2,409916.232257,7.997999999999998,24,1,1,3015,0,1,3,0,0,0,,,556599.6404433745,4333343.776600716,14.936313372165332,172.40940510497416,202.1418914794922
84211,11665606,556597.42,4333343.75,202.2,2,426733.890998,7.002000000000002,19,1,1,3080,0,0,3,0,0,0,,,556599.6404658757,4333343.774566955,14.938347258246367,172.4084921970306,202.1418914794922
12048,1521566,556597.59,4333343.75,202.25,1,417838.451572,-10.002,70,1,1,1032,0,0,1,0,0,0,,,556599.6404866828,4333343.772686326,14.940228001703767,172.40764802701634,202.1418914794922
45580,6616066,556597.05,4333343.74,202.22,2,422098.525177,-10.002,63,1,1,2053,0,0,2,0,0,0,,,556599.6405312151,4333343.768661311,14.944253263211726,172.4058412919982,202.1418914794922
72881,9627313,556599.01,4333343.76,202.18,1,417837.824887,-10.002,23,1,1,3032,0,1,3,0,0,0,,,556599.6405498575,4333343.766976324,14.94593835339267,172.40508494078162,202.1418914794922
27761,3871287,556599.22,4333343.76,202.07,2,426734.451083,7.997999999999998,68,1,1,1080,0,0,1,0,0,0,,,556599.6405755604,4333343.764653195,14.948261624723006,172.40404214252843,202.1418914794922
37745,5342565,556600.37,4333343.76,201.88,1,415939.526715,-7.997999999999998,65,1,1,2027,0,1,2,0,0,0,,,556599.6407163139,4333343.751931297,14.960984301058318,172.3983315806646,202.1418914794922
45579,6616065,556596.76,4333343.72,202.2,2,422098.525169,-10.002,62,1,1,2053,0,0,2,0,0,0,,,556599.6407169711,4333343.751871889,14.961043712639086,172.39830491382983,202.1418914794922
84210,11665605,556597.72,4333343.72,202.14,2,426733.89099,7.002000000000002,20,1,1,3080,0,0,3,0,0,0,,,556599.6408344697,4333343.74125187,14.97166438157924,172.3935378361003,201.87313842773438
35438,4872748,556598.99,4333343.73,202.14,1,415212.29852,7.997999999999998,81,1,1,2024,0,0,2,0,0,0,,,556599.6408792853,4333343.737201246,14.975715252814654,172.39171960617898,201.87313842773438
62994,8734769,556597.22,4333343.71,202.22,1,409916.245937,7.997999999999998,21,1,1,3015,0,0,3,0,0,0,,,556599.6408838977,4333343.736784354,14.976132170958845,172.39153247284383,201.87313842773438
1029,450927,556600.41,4333343.74,201.82,2,409916.872863,7.997999999999998,58,1,1,1015,0,1,1,0,0,0,,,556599.64094246,4333343.731491244,14.981425604503555,172.38915651994427,201.87313842773438
27760,3871286,556599.53,4333343.73,202.02,1,426734.451075,7.997999999999998,68,1,1,1080,0,0,1,0,0,0,,,556599.6409453782,4333343.731227486,14.981689379094135,172.38903812495582,201.87313842773438
72640,9626191,556598.01,4333343.71,202.21,1,417837.811534,-10.002,24,1,1,3032,0,0,3,0,0,0,,,556599.6409805892,4333343.728044963,14.984872096441599,172.38760956512857,201.87313842773438
38017,5344486,556598.56,4333343.71,202.12,1,415939.551811,-7.997999999999998,75,1,1,2027,0,0,2,0,0,0,,,556599.6410479061,4333343.721960578,14.990956854689314,172.3848784268457,201.87313842773438
5487,763995,556599.77,4333343.72,202.04,1,415211.658202,7.002000000000002,78,1,1,1022,0,0,1,0,0,0,,,556599.641085378,4333343.718573704,14.99434393504659,172.38335813886474,201.87313842773438
84209,11665604,556598.02,4333343.7,202.09,2,426733.890982,7.002000000000002,17,1,1,3080,0,0,3,0,0,0,,,556599.6410924384,4333343.717935562,14.994982116195985,172.38307169182815,201.87313842773438
27759,3871285,556599.83,4333343.71,201.95,2,426734.451066,7.997999999999998,69,1,1,1080,0,0,1,0,0,0,,,556599.6412033469,4333343.707911178,15.005007114640858,172.37857198026623,201.87313842773438
12457,1524544,556600.37,4333343.71,201.84,1,417838.491613,-10.002,69,1,1,1032,0,0,1,0,0,0,,,556599.6412694398,4333343.701937417,15.010981240920339,172.3758904990431,201.87313842773438
5331,762764,556598.66,4333343.68,202.11,1,415211.643505,7.002000000000002,70,1,1,1022,0,1,1,0,0,0,,,556599.6413920211,4333343.690857997,15.022061338660084,172.37091720710885,201.87313842773438
56357,7766390,556600.52,4333343.7,201.85,1,425472.351264,9.0,72,1,1,2073,0,0,2,0,0,0,,,556599.6413984242,4333343.690279263,15.02264010822871,172.370657426907,201.87313842773438
84208,11665603,556598.33,4333343.67,202.06,2,426733.890974,7.002000000000002,21,1,1,3080,0,0,3,0,0,0,,,556599.6414622562,4333343.684509853,15.028409871497091,172.3680676738381,201.87313842773438
8177,1218085,556597.57,4333343.66,202.23,1,415938.885956,-7.997999999999998,71,1,1,1025,0,1,1,0,0,0,,,556599.6414798617,4333343.682918592,15.03000122970519,172.3673533941335,201.87313842773438
66541,8981403,556599.46,4333343.68,202.03,1,415211.042971,7.002000000000002,23,1,1,3022,0,1,3,0,0,0,,,556599.6414899366,4333343.682007981,15.030911896109783,172.36694464233443,201.87313842773438
27758,3871284,556600.13,4333343.68,201.86,2,426734.451059,7.997999999999998,65,1,1,1080,0,0,1,0,0,0,,,556599.6415719407,4333343.674596094,15.038324237975019,172.36361761933537,201.87313842773438
8029,1216862,556598.53,4333343.66,202.11,1,415938.871676,-7.997999999999998,73,1,1,1025,0,0,1,0,0,0,,,556599.6415973603,4333343.672298573,15.040621898646632,172.36258631640337,201.87313842773438
7755,1215058,556600.38,4333343.68,201.83,2,415938.84594,-7.997999999999998,66,1,1,1025,0,1,1,0,0,0,,,556599.6416025393,4333343.671830463,15.041090037178291,172.36237619284324,201.87313842773438
56356,7766389,556600.22,4333343.67,201.9,1,425472.351256,9.0,70,1,1,2073,0,0,2,0,0,0,,,556599.6416935815,4333343.663601691,15.049319313473987,172.35868248955765,201.87313842773438
69347,9394040,556597.0,4333343.63,202.19,2,415938.231373,-9.0,24,1,1,3025,0,0,3,0,0,0,,,556599.6417419725,4333343.6592279,15.053693371812015,172.35671919739514,201.87313842773438
84207,11665602,556598.63,4333343.64,202.0,2,426733.890966,7.002000000000002,20,1,1,3080,0,0,3,0,0,0,,,556599.64183085,4333343.651194769,15.061726994831252,172.35311331290723,201.87313842773438
66700,8982641,556600.63,4333343.66,201.77,2,415211.057931,7.002000000000002,23,1,1,3022,0,0,3,0,0,0,,,556599.6418543883,4333343.649067282,15.063854611953865,172.35215833386974,201.87313842773438
27757,3871283,556600.44,4333343.65,201.79,2,426734.451051,7.997999999999998,59,1,1,1080,0,0,1,0,0,0,,,556599.6419417586,4333343.641170384,15.07175199234486,172.34861360176333,201.87313842773438
31176,4550115,556598.67,4333343.63,202.03,1,409917.593454,9.0,55,1,1,2015,0,1,2,0,0,0,,,556599.6419463711,4333343.640753492,15.072168910490339,172.34842646842762,201.87313842773438
56355,7766388,556599.93,4333343.64,201.95,1,425472.351249,9.0,65,1,1,2073,0,0,2,0,0,0,,,556599.6419899627,4333343.6368134925,15.076109150688785,172.346657895148,201.87313842773438
41933,5675072,556597.48,4333343.61,202.24,1,417839.106395,-9.0,56,1,1,2034,0,1,2,0,0,0,,,556599.6420219722,4333343.633920339,15.079002481854394,172.34535922604897,201.87313842773438
38165,5345944,556597.5,4333343.6,202.2,1,415939.566739,-7.997999999999998,63,1,1,2027,0,1,2,0,0,0,,,556599.6421350453,4333343.623700311,15.089223134508279,172.3407716952708,201.87313842773438
1701,455197,556596.74,4333343.59,202.17,2,409916.926232,7.997999999999998,69,1,1,1015,0,0,1,0,0,0,,,556599.6421526507,4333343.622109051,15.090814492716378,172.34005741556618,201.87313842773438
56354,7766387,556599.65,4333343.62,201.99,1,425472.351241,9.0,70,1,1,2073,0,0,2,0,0,0,,,556599.6421769427,4333343.619913447,15.093010231153112,172.33907186033792,201.87313842773438
84206,11665601,556598.94,4333343.61,201.95,1,426733.890958,7.002000000000002,20,1,1,3080,0,0,3,0,0,0,,,556599.6422006679,4333343.61776906,15.095154749201093,172.33810929533522,201.87313842773438
31440,4551515,556597.75,4333343.59,202.1,2,409917.606567,9.0,67,1,1,2015,0,0,2,0,0,0,,,556599.642276269,4333343.610935906,15.101988321497702,172.335042052538,201.87313842773438
35285,4871502,556597.95,4333343.59,202.14,1,415212.28404,7.997999999999998,61,1,1,2024,0,1,2,0,0,0,,,556599.6423007479,4333343.608723402,15.104200960859805,172.33404891134452,201.87313842773438
66283,8979819,556597.58,4333343.58,202.16,2,415211.017883,7.002000000000002,23,1,1,3022,0,0,3,0,0,0,,,556599.6423660872,4333343.602817758,15.110106965825164,172.33139800631213,201.87313842773438
84205,11665600,556599.24,4333343.59,201.93,2,426733.89095,7.002000000000002,20,1,1,3080,0,0,3,0,0,0,,,556599.6424586365,4333343.594452752,15.118472484749104,172.32764315064503,201.87313842773438
56353,7766386,556599.36,4333343.59,202.0,1,425472.351232,9.0,70,1,1,2073,0,0,2,0,0,0,,,556599.642473324,4333343.593125249,15.119800068366622,172.32704726592885,201.87313842773438
56352,7766385,556599.07,4333343.56,202.05,1,425472.351224,9.0,70,1,1,2073,0,0,2,0,0,0,,,556599.6427697052,4333343.566337052,15.146589905580132,172.31502267151978,201.87313842773438
84204,11665599,556599.54,4333343.56,201.87,2,426733.890942,7.002000000000002,18,1,1,3080,0,0,3,0,0,0,,,556599.6428272305,4333343.561137667,15.151789608083265,172.31268878971417,201.87313842773438
56351,7766384,556598.76,4333343.54,202.06,1,425472.351216,9.0,63,1,1,2073,0,0,2,0,0,0,,,556599.6429530133,4333343.549768881,15.163159090141047,172.30758560788829,201.87313842773438
42083,5676719,556599.53,4333343.54,201.91,1,417839.131763,-9.0,69,1,1,2034,0,0,2,0,0,0,,,556599.643047257,4333343.54125074,15.171677751687332,172.3037620142925,201.87313842773438
68920,9391476,556599.71,4333343.54,201.9,1,415938.191317,-7.997999999999998,25,1,1,3025,0,0,3,0,0,0,,,556599.6430692879,4333343.539259487,15.173669127112968,172.30286818721848,201.87313842773438
84203,11665598,556599.83,4333343.54,201.83,2,426733.890934,7.002000000000002,19,1,1,3080,0,0,3,0,0,0,,,556599.6430839752,4333343.537931984,15.174996710730486,172.3022723025023,201.87313842773438
62593,8732284,556599.92,4333343.54,201.86,1,409916.205889,7.997999999999998,23,1,1,3015,0,0,3,0,0,0,,,556599.6430949908,4333343.536936358,15.175992398444592,172.30182538896472,201.87313842773438
69076,9392551,556598.79,4333343.52,201.96,2,415938.205397,-7.997999999999998,23,1,1,3025,0,1,3,0,0,0,,,556599.6431779355,4333343.529439453,15.183489762549316,172.2984602038097,201.87313842773438
56350,7766383,556598.47,4333343.51,202.04,2,425472.351209,9.0,70,1,1,2073,0,0,2,0,0,0,,,556599.6432493946,4333343.5229806835,15.189948927354557,172.29556101347922,201.87313842773438
5038,760831,556596.77,4333343.49,202.17,1,415211.618153,7.002000000000002,79,1,1,1022,0,0,1,0,0,0,,,556599.6432625746,4333343.521789415,15.191140268345121,172.29502628114398,201.87313842773438
31023,4548489,556600.63,4333343.52,201.71,2,409917.566518,9.0,61,1,1,2015,0,0,2,0,0,0,,,556599.6434031411,4333343.509084417,15.203846044685042,172.2893233048279,201.87313842773438
84202,11665597,556600.13,4333343.51,201.77,2,426733.890926,7.002000000000002,18,1,1,3080,0,0,3,0,0,0,,,556599.6434525691,4333343.5046169,15.208313834064647,172.28731794157142,201.87313842773438
56349,7766382,556598.19,4333343.48,202.08,1,425472.3512,9.0,68,1,1,2073,0,0,2,0,0,0,,,556599.6435469998,4333343.496081861,15.216849395605037,172.28348676242842,201.87313842773438
1416,453881,556597.72,4333343.46,202.05,2,409916.91288,7.997999999999998,65,1,1,1015,0,1,1,0,0,0,,,556599.6437107248,4333343.481283693,15.23164846960676,172.27684421133407,201.87313842773438
37746,5342566,556600.44,4333343.49,201.75,1,415939.526723,-7.997999999999998,66,1,1,2027,0,1,2,0,0,0,,,556599.6437117618,4333343.481189967,15.231742200648338,172.2768021402401,201.87313842773438
56348,7766381,556597.89,4333343.46,202.08,1,425472.351192,9.0,69,1,1,2073,0,0,2,0,0,0,,,556599.6437315318,4333343.479403065,15.233529213065449,172.2760000413192,201.87313842773438
47899,6965124,556596.75,4333343.44,202.15,1,423532.960565,-7.997999999999998,55,1,1,2062,0,1,2,0,0,0,,,556599.6438132527,4333343.472016785,15.240915944270673,172.2726845136419,201.87313842773438
35439,4872749,556599.07,4333343.46,201.98,1,415212.298528,7.997999999999998,70,1,1,2024,0,0,2,0,0,0,,,556599.6438759571,4333343.466349292,15.246583785304175,172.27014050827677,201.87313842773438
12303,1522991,556598.64,4333343.45,201.97,2,417838.465685,-10.002,67,1,1,1032,0,1,1,0,0,0,,,556599.6439339528,4333343.461107399,15.251825998461419,172.26778754560218,201.87313842773438
47900,6965125,556597.04,4333343.43,202.12,1,423532.960574,-7.997999999999998,57,1,1,2062,0,1,2,0,0,0,,,556599.6439593723,4333343.458809878,15.254123660064298,172.26675624225217,201.87313842773438
56347,7766380,556597.6,4333343.43,202.09,2,425472.351185,9.0,62,1,1,2073,0,0,2,0,0,0,,,556599.6440279131,4333343.452614867,15.260319050278959,172.26397544691014,201.87313842773438
12049,1521567,556597.7,4333343.43,202.06,1,417838.451581,-10.002,68,1,1,1032,0,0,1,0,0,0,,,556599.6440401525,4333343.451508615,15.26142536996001,172.26347887631343,201.87313842773438
84201,11665596,556600.45,4333343.46,201.66,2,426733.890918,7.002000000000002,18,1,1,3080,0,0,3,0,0,0,,,556599.6440448613,4333343.451083014,15.261850996906292,172.26328783404026,201.87313842773438
1268,452300,556599.57,4333343.45,201.88,1,409916.886183,7.997999999999998,66,1,1,1015,0,0,1,0,0,0,,,556599.6440477795,4333343.450819256,15.26211477149687,172.26316943905184,201.87313842773438
5488,763996,556599.85,4333343.45,201.86,2,415211.65821,7.002000000000002,82,1,1,1022,0,0,1,0,0,0,,,556599.64408205,4333343.44772175,15.265212466604845,172.26177904138052,201.87313842773438
72880,9627312,556599.11,4333343.44,201.99,1,417837.824878,-10.002,23,1,1,3032,0,1,3,0,0,0,,,556599.6441021033,4333343.445909238,15.267025088749412,172.26096544755643,201.87313842773438
38016,5344485,556598.63,4333343.43,201.98,1,415939.551803,-7.997999999999998,76,1,1,2027,0,0,2,0,0,0,,,556599.6441539793,4333343.441220472,15.271714142996752,172.2588607697625,201.87313842773438
62744,8733670,556598.19,4333343.42,201.97,2,409916.232265,7.997999999999998,24,1,1,3015,0,1,3,0,0,0,,,556599.6442107509,4333343.436089205,15.276845724184474,172.25655746414822,201.87313842773438
47901,6965126,556597.35,4333343.41,202.11,1,423532.960582,-7.997999999999998,57,1,1,2062,0,1,2,0,0,0,,,556599.6442185648,4333343.435382945,15.277552026647989,172.25624044092086,201.87313842773438
56346,7766379,556597.3,4333343.4,202.14,1,425472.351177,9.0,62,1,1,2073,0,0,2,0,0,0,,,556599.6443230703,4333343.425937295,15.286998254594257,172.25200050997822,201.87313842773438
78308,10735418,556596.72,4333343.39,202.08,2,423531.599032,-7.997999999999998,23,1,1,3060,0,1,3,0,0,0,,,556599.6443627068,4333343.42235478,15.290580989159258,172.2503924027816,201.87313842773438
47902,6965127,556597.65,4333343.4,202.07,1,423532.960589,-7.997999999999998,59,1,1,2062,0,1,2,0,0,0,,,556599.6443659083,4333343.422065414,15.290870373478581,172.25026251288938,201.87313842773438
66540,8981402,556599.55,4333343.41,201.89,1,415211.042963,7.002000000000002,26,1,1,3022,0,1,3,0,0,0,,,556599.6444878324,4333343.411045401,15.30189105963756,172.2453158877899,201.87313842773438
56345,7766378,556597.0,4333343.38,202.12,1,425472.351168,9.0,68,1,1,2073,0,0,2,0,0,0,,,556599.6445076024,4333343.409258499,15.303678072053383,172.2445137888696,201.87313842773438
78309,10735419,556597.03,4333343.38,202.06,2,423531.59904,-7.997999999999998,20,1,1,3060,0,1,3,0,0,0,,,556599.6445112743,4333343.408926623,15.304009967958086,172.2443648176904,201.87313842773438
72641,9626192,556598.11,4333343.39,202.03,1,417837.811542,-10.002,26,1,1,3032,0,0,3,0,0,0,,,556599.644532835,4333343.406977877,15.305958832729608,172.24349007148538,201.87313842773438
62993,8734768,556597.27,4333343.38,202.05,2,409916.245929,7.997999999999998,21,1,1,3015,0,0,3,0,0,0,,,556599.6445406489,4333343.406271618,15.306665135193123,172.24317304825803,201.87313842773438
8178,1218086,556597.62,4333343.38,202.04,2,415938.885964,-7.997999999999998,70,1,1,1025,0,1,1,0,0,0,,,556599.644583487,4333343.402399736,15.310537254077447,172.24143505116916,201.87313842773438
1030,450928,556600.47,4333343.41,201.64,2,409916.872871,7.997999999999998,59,1,1,1015,0,1,1,0,0,0,,,556599.6446004352,4333343.400867883,15.31206920070478,172.24074743829928,201.87313842773438
5330,762763,556598.74,4333343.39,201.97,1,415211.643497,7.002000000000002,79,1,1,1022,0,1,1,0,0,0,,,556599.6446099434,4333343.40000849,15.312928646721907,172.24036167672523,201.87313842773438
25386,3506410,556600.57,4333343.41,201.7,1,425471.578178,7.997999999999998,66,1,1,1071,0,1,1,0,0,0,,,556599.6446126746,4333343.399761631,15.313175520385832,172.24025086770257,201.87313842773438
47903,6965128,556597.94,4333343.38,202.03,1,423532.960597,-7.997999999999998,59,1,1,2062,0,1,2,0,0,0,,,556599.6446226531,4333343.39885973,15.31407747705707,172.2398460252595,201.87313842773438
8028,1216861,556598.6,4333343.38,201.95,2,415938.871668,-7.997999999999998,80,1,1,1025,0,0,1,0,0,0,,,556599.6447034334,4333343.391558467,15.32137918695407,172.23656865932017,201.87313842773438
69346,9394039,556597.06,4333343.36,202.06,2,415938.231365,-7.997999999999998,25,1,1,3025,0,0,3,0,0,0,,,556599.6447361965,4333343.388597196,15.32434063943509,172.2352394140298,201.87313842773438
47904,6965129,556598.23,4333343.37,201.98,1,423532.960606,-7.997999999999998,61,1,1,2062,0,1,2,0,0,0,,,556599.6447687726,4333343.385652823,15.32728519191943,172.23391775428777,201.87313842773438
78310,10735420,556597.33,4333343.36,202.04,2,423531.599048,-7.997999999999998,23,1,1,3060,0,1,3,0,0,0,,,556599.644769243,4333343.385610315,15.327327702573541,172.2338986734188,201.87313842773438
56344,7766377,556596.71,4333343.35,202.13,1,425472.351161,9.0,64,1,1,2073,0,0,2,0,0,0,,,556599.6448039837,4333343.3824703,15.330467909266893,172.23248919446053,201.87313842773438
7756,1215059,556600.45,4333343.39,201.7,1,415938.845947,-7.997999999999998,68,1,1,1025,0,1,1,0,0,0,,,556599.6448192376,4333343.381091582,15.33184671327188,172.23187031951935,201.87313842773438
12458,1524545,556600.46,4333343.39,201.67,1,417838.491621,-10.002,63,1,1,1032,0,0,1,0,0,0,,,556599.6448204616,4333343.380980956,15.331957345240113,172.23182066245963,201.87313842773438
25387,3506411,556600.28,4333343.38,201.75,1,425471.578186,7.997999999999998,66,1,1,1071,0,1,1,0,0,0,,,556599.6449090558,4333343.372973434,15.33996535760063,172.2282262732929,201.87313842773438
47905,6965130,556598.54,4333343.36,201.97,1,423532.960613,-7.997999999999998,59,1,1,2062,0,1,2,0,0,0,,,556599.6449173401,4333343.372224666,15.340714170718257,172.22789016919657,201.87313842773438
78311,10735421,556597.63,4333343.34,202.0,2,423531.599056,-7.997999999999998,25,1,1,3060,0,1,3,0,0,0,,,556599.6450272116,4333343.362294007,15.350645438121552,172.22343252872864,201.87313842773438
25388,3506412,556599.99,4333343.36,201.8,2,425471.578194,7.997999999999998,67,1,1,1071,0,1,1,0,0,0,,,556599.6450948119,4333343.356184013,15.356755806096723,172.22068989554253,201.87313842773438
47906,6965131,556598.84,4333343.34,201.92,2,423532.960621,-7.997999999999998,54,1,1,2062,0,1,2,0,0,0,,,556599.6451753088,4333343.348908358,15.364031906264978,172.21742402450698,201.87313842773438
38166,5345945,556597.57,4333343.32,202.02,2,415939.566747,-7.997999999999998,57,1,1,2027,0,1,2,0,0,0,,,556599.6452411184,4333343.342960207,15.36998042188445,172.2147540386056,201.87313842773438
66284,8979820,556597.67,4333343.32,202.02,1,415211.017891,7.002000000000002,24,1,1,3022,0,0,3,0,0,0,,,556599.6452533578,4333343.341853955,15.37108674156679,172.2142574680083,201.87313842773438
25389,3506413,556599.7,4333343.34,201.84,2,425471.578202,7.997999999999998,75,1,1,1071,0,1,1,0,0,0,,,556599.6452805679,4333343.339394591,15.373546255524083,172.2131535173742,201.87313842773438
78312,10735422,556597.93,4333343.32,201.96,2,423531.599064,-7.997999999999998,23,1,1,3060,0,1,3,0,0,0,,,556599.6452851804,4333343.338977699,15.373963172738296,172.21296638445645,201.87313842773438
47907,6965132,556599.13,4333343.33,201.88,2,423532.960629,-7.997999999999998,56,1,1,2062,0,1,2,0,0,0,,,556599.6453214283,4333343.335701452,15.377239621127337,172.21149575353525,201.87313842773438
35284,4871501,556598.03,4333343.31,202.01,1,415212.284032,7.997999999999998,64,1,1,2024,0,1,2,0,0,0,,,556599.645408045,4333343.32787267,15.385068881136764,172.20798159720104,201.87313842773438
25390,3506414,556599.4,4333343.32,201.88,1,425471.57821,7.997999999999998,72,1,1,1071,0,1,1,0,0,0,,,556599.6454651001,4333343.322715796,15.39022607205323,172.20566679668298,201.87313842773438
47908,6965133,556599.43,4333343.32,201.87,1,423532.960638,-7.997999999999998,55,1,1,2062,0,1,2,0,0,0,,,556599.6454687718,4333343.32238392,15.390557967957932,172.20551782550376,201.87313842773438
78313,10735423,556598.23,4333343.3,201.92,2,423531.599072,-7.997999999999998,26,1,1,3060,0,1,3,0,0,0,,,556599.6455431491,4333343.31566139,15.397280908285017,172.20250023976686,201.87313842773438
31177,4550116,556598.75,4333343.3,201.87,2,409917.593462,9.0,66,1,1,2015,0,1,2,0,0,0,,,556599.6456067942,4333343.309908881,15.403033770628031,172.19991807266317,201.87313842773438
25391,3506415,556599.11,4333343.3,201.89,1,425471.578218,7.997999999999998,75,1,1,1071,0,1,1,0,0,0,,,556599.6456508561,4333343.305926373,15.407016521480589,172.1981304185146,201.87313842773438
47909,6965134,556599.72,4333343.3,201.8,2,423532.960645,-7.997999999999998,64,1,1,2062,0,1,2,0,0,0,,,556599.6457255166,4333343.299178236,15.41376507153642,172.19510133787392,201.87313842773438
25392,3506416,556598.82,4333343.29,201.9,1,425471.578226,7.997999999999998,74,1,1,1071,0,1,1,0,0,0,,,556599.6457259869,4333343.299135728,15.413807582190532,172.19508225700494,201.87313842773438
41932,5675071,556597.57,4333343.27,202.03,1,417839.106387,-9.0,58,1,1,2034,0,1,2,0,0,0,,,556599.6457942444,4333343.292966326,15.419977362677736,172.1923129565661,201.87313842773438
15867,2442566,556600.4,4333343.3,201.6,2,422097.843923,-10.998,69,1,1,1051,0,0,1,0,0,0,,,556599.6458087447,4333343.291655723,15.421288045369888,172.19172465781512,201.87313842773438
1700,455196,556596.8,4333343.26,202.0,2,409916.926224,7.997999999999998,63,1,1,1015,0,0,1,0,0,0,,,556599.645810626,4333343.29148569,15.42145808891889,172.19164833392063,201.87313842773438
31439,4551514,556597.83,4333343.27,201.96,2,409917.606559,9.0,68,1,1,2015,0,0,2,0,0,0,,,556599.645826067,4333343.29009007,15.422853793849242,172.19102187301425,201.87313842773438
78314,10735424,556598.52,4333343.27,201.88,2,423531.59908,-7.997999999999998,25,1,1,3060,0,1,3,0,0,0,,,556599.6459105191,4333343.282456932,15.430487399650945,172.18759553589572,201.87313842773438
25393,3506417,556598.53,4333343.27,201.93,1,425471.578234,9.0,80,1,1,1071,0,1,1,0,0,0,,,556599.6459117429,4333343.282346306,15.430598031619178,172.187545878836,201.87313842773438
47910,6965135,556600.02,4333343.28,201.75,2,423532.9606530001,-7.997999999999998,57,1,1,2062,0,1,2,0,0,0,,,556599.6459834853,4333343.275861928,15.437082806153164,172.18463519360174,201.87313842773438
78315,10735425,556598.82,4333343.26,201.86,2,423531.599088,-7.997999999999998,23,1,1,3060,0,1,3,0,0,0,,,556599.6460578626,4333343.2691394,15.443805746480251,172.18161760786484,201.87313842773438
25394,3506418,556598.22,4333343.25,201.94,2,425471.578242,9.0,83,1,1,1071,0,1,1,0,0,0,,,556599.6460950511,4333343.2657781355,15.447167216178805,172.18010881520507,201.87313842773438
47911,6965136,556600.31,4333343.27,201.66,1,423532.960661,-7.997999999999998,53,1,1,2062,0,1,2,0,0,0,,,556599.6461296049,4333343.262655022,15.450290521946789,172.178706922212,201.87313842773438
5039,760832,556596.85,4333343.23,202.04,1,415211.618161,7.002000000000002,72,1,1,1022,0,0,1,0,0,0,,,556599.6461486212,4333343.260936236,15.452009412117224,172.17793539990043,201.87313842773438
