,Unnamed: 0,x,y,z,classification,gpstime,scan_angle,intensity,number_of_returns,return_number,point_source_ID,edge_of_flight_line_flag,direction_of_scan_flag,user_data,red_channel,green_channel,blue_channel,height,tree_elev,xproj,yproj,D,elev_of_gnd_at_proj,bareearth
26030,2456127,556590.92,4333358.47,205.01,2,422098.084189,-10.002,76,1,1,1051,0,0,1,0,0,0,,,556590.9457914397,4333359.198800347,8.533447079853854,175.19902915511787,205.0423583984375
109292,8737342,556590.95,4333359.41,205.03,2,409916.286393,7.002000000000002,22,1,1,3015,0,0,3,0,0,0,,,556590.9425299619,4333359.1989157675,8.536710599278738,175.19800598410438,205.0423583984375
97621,7784688,556590.93,4333358.86,206.56,1,425472.619811,10.002,6,2,1,2073,0,1,2,0,0,0,1.5300000000000011,176.7278380102046,556590.9419945255,4333359.198934715,8.537246370989969,175.1978380102046,205.0423583984375
105767,8107099,556590.95,4333359.63,205.0,1,426734.876878,7.002000000000002,65,2,2,2082,0,1,2,0,0,0,,,556590.9347541431,4333359.199190944,8.544491285753137,175.19556660139227,205.0423583984375
105897,8108211,556590.91,4333358.6,204.98,2,426734.891398,7.002000000000002,62,2,2,2082,0,0,2,0,0,0,,,556590.9312091457,4333359.199316398,8.548038502241608,175.1944544863358,205.0423583984375
87504,6948152,556590.93,4333359.55,205.03,1,423532.720059,-7.997999999999998,58,2,2,2062,0,1,2,0,0,0,,,556590.9176067299,4333359.199797773,8.561649433124703,175.1901872189679,205.0423583984375
33283,2757224,556590.91,4333359.01,205.02,2,423532.039284,-9.0,56,1,1,1060,0,1,1,0,0,0,,,556590.9167178469,4333359.199829229,8.56253887251181,175.18990836400164,205.0423583984375
49971,3859123,556590.92,4333359.69,204.95,2,426734.251193,7.002000000000002,40,2,2,1080,0,0,1,0,0,0,,,556590.9026709895,4333359.200326332,8.576594523104928,175.18550166914548,205.0423583984375
53353,4554642,556590.88,4333358.59,204.98,2,409917.647015,7.002000000000002,97,1,1,2015,0,0,2,0,0,0,,,556590.9016001163,4333359.200364229,8.57766606672714,175.1851657212833,205.0423583984375
125595,9623707,556590.92,4333359.76,205.0,1,417837.771118,-7.997999999999998,17,2,2,3032,0,0,3,0,0,0,,,556590.9001968653,4333359.200413888,8.579070196054591,175.18472550192502,205.0423583984375
135869,10722688,556590.87,4333358.35,205.0,2,423531.385758,-9.0,23,1,1,3060,0,0,3,0,0,0,,,556590.9000953358,4333359.200417481,8.57917178911576,175.18469365070496,205.0423583984375
63551,4868243,556590.89,4333359.06,205.03,2,415212.244464,9.0,72,1,1,2024,0,1,2,0,0,0,,,556590.8949756315,4333359.200598663,8.584294698372451,175.18308752811956,205.0423583984375
21415,1518486,556590.9,4333359.42,205.01,2,417838.411116,-7.997999999999998,45,2,2,1032,0,0,1,0,0,0,,,556590.8922390561,4333359.200695506,8.587032986797034,175.1822290263067,205.0423583984375
75518,5671748,556590.85,4333358.33,204.99,2,417839.066762,-7.997999999999998,74,1,1,2034,0,1,2,0,0,0,,,556590.8808272446,4333359.2010993585,8.598451942026738,175.17864898204334,205.0423583984375
732,456786,556590.89,4333359.91,204.97,2,409916.952456,7.002000000000002,62,2,2,1015,0,1,1,0,0,0,,,556590.8649326948,4333359.201661848,8.614356441624391,175.17366264035093,205.0423583984375
53354,4554643,556590.86,4333359.11,206.63,1,409917.647023,7.002000000000002,14,2,1,2015,0,0,2,0,0,0,1.5999999999999943,176.77313347686632,556590.8632459241,4333359.201721542,8.616044268281055,175.17313347686633,205.0423583984375
33281,2757222,556590.86,4333359.24,206.71,1,423532.039276,-9.0,11,2,1,1060,0,1,1,0,0,0,1.710000000000008,176.88169202344508,556590.858651122,4333359.201884147,8.620641946653787,175.17169202344508,205.0423583984375
87501,6948149,556590.87,4333359.68,206.68,1,423532.720051,-7.997999999999998,9,2,1,2062,0,1,2,0,0,0,1.7300000000000182,176.89994647338173,556590.8530869762,4333359.202081055,8.626209575587565,175.1699464733817,205.0423583984375
109293,8737343,556590.87,4333359.7,204.97,1,409916.2864010001,7.002000000000002,20,1,1,3015,0,0,3,0,0,0,,,556590.8523800835,4333359.202106072,8.626916910739567,175.16972471131135,205.0423583984375
32630,2756142,556590.87,4333359.93,204.96,2,423532.026044,-9.0,72,2,2,1060,0,0,1,0,0,0,,,556590.8442508184,4333359.202393757,8.635051264773498,175.1671744475692,205.0423583984375
98354,7785842,556590.85,4333359.54,206.72,1,425472.631027,10.002,16,2,1,2073,0,0,2,0,0,0,1.740000000000009,176.90523237711133,556590.8380602407,4333359.202612835,8.641245717685342,175.16523237711132,205.0423583984375
147750,11655495,556590.82,4333358.87,204.93,2,426733.715621,7.002000000000002,14,2,2,3080,0,1,3,0,0,0,,,556590.8317786679,4333359.202835133,8.647531222714738,175.16326176020547,205.0423583984375
125593,9623705,556590.86,4333360.04,204.97,2,417837.77111,-7.997999999999998,13,2,2,3032,0,0,3,0,0,0,,,556590.8303754169,4333359.202884792,8.648935352042189,175.16282154084718,205.0423583984375
92325,7460919,556590.82,4333358.98,206.62,1,425158.127103,-22.998,8,2,1,2071,0,1,2,0,0,0,1.5999999999999943,176.76204206884427,556590.8278907584,4333359.202972722,8.651421565968406,175.16204206884427,205.0423583984375
98357,7785845,556590.84,4333359.66,204.98,1,425472.631035,10.002,65,2,2,2073,0,0,2,0,0,0,,,556590.823831393,4333359.203116379,8.655483472513563,175.16076858935926,205.0423583984375
21413,1518484,556590.84,4333359.72,204.97,1,417838.411108,-7.997999999999998,53,2,2,1032,0,0,1,0,0,0,,,556590.8217107151,4333359.203191427,8.657605477903696,175.1601033031688,205.0423583984375
63553,4868245,556590.82,4333359.36,204.98,2,415212.244472,9.0,58,2,2,2024,0,1,2,0,0,0,,,556590.8144597985,4333359.203448028,8.664860933527073,175.15782858961052,205.0423583984375
53355,4554644,556590.8,4333358.87,204.97,1,409917.647023,7.002000000000002,59,2,2,2015,0,0,2,0,0,0,,,556590.8118036841,4333359.203542026,8.667518710628437,175.1569953295203,205.0423583984375
92330,7460924,556590.81,4333359.17,205.0,2,425158.127119,-22.998,39,2,2,2071,0,1,2,0,0,0,,,556590.8111877866,4333359.2035638215,8.66813499362995,175.1568021139082,205.0423583984375
75520,5671750,556590.78,4333358.61,204.99,1,417839.06677,-7.997999999999998,52,2,2,2034,0,1,2,0,0,0,,,556590.8010183044,4333359.203923709,8.678310841913014,175.15361180564116,205.0423583984375
135751,10721107,556590.83,4333360.1,204.99,1,423531.358686,-9.0,21,1,1,3060,0,1,3,0,0,0,,,556590.7982922633,4333359.20402018,8.681038589477383,175.15275660857424,205.0423583984375
26154,2457159,556590.79,4333359.19,206.63,1,422098.097925,-10.002,6,2,1,1051,0,1,1,0,0,0,1.6299999999999955,176.78031392111617,556590.7905059102,4333359.20429573,8.688829816811994,175.15031392111618,205.0423583984375
92212,7460806,556590.77,4333358.66,204.96,2,425158.120567,-22.998,77,1,1,2071,0,0,2,0,0,0,,,556590.7892635809,4333359.204339695,8.690072923758635,175.1499241851199,205.0423583984375
63552,4868244,556590.78,4333359.08,206.62,1,415212.244472,9.0,9,2,1,2024,0,1,2,0,0,0,1.6599999999999966,176.80840039711657,556590.7844063276,4333359.2045115875,8.694933217573347,175.14840039711657,205.0423583984375
53356,4554645,556590.79,4333359.42,206.8,1,409917.647031,7.002000000000002,16,2,1,2015,0,0,2,0,0,0,1.8400000000000034,176.98776365737407,556590.7823766449,4333359.204583416,8.696964170845925,175.14776365737407,205.0423583984375
730,456784,556590.81,4333360.2,204.93,2,409916.952448,7.002000000000002,45,2,2,1015,0,1,1,0,0,0,,,556590.7747828164,4333359.204852154,8.704562753085222,175.14538136755786,205.0423583984375
11781,1221342,556590.74,4333358.24,204.93,2,415938.925564,-9.0,65,1,1,1025,0,1,1,0,0,0,,,556590.7741458502,4333359.204874695,8.705200117973964,175.14518154240156,205.0423583984375
143241,11346994,556590.77,4333359.49,204.98,2,425471.217959,9.0,20,1,1,3071,0,1,3,0,0,0,,,556590.7599275368,4333359.205377866,8.71942733185857,175.14072105942162,205.0423583984375
32631,2756143,556590.79,4333360.13,206.43,1,423532.026052,-9.0,19,2,1,1060,0,0,1,0,0,0,1.5,176.63989110406703,556590.7572819567,4333359.20547149,8.722074568132662,175.13989110406703,205.0423583984375
109295,8737345,556590.78,4333359.98,204.94,2,409916.286409,7.002000000000002,19,2,2,3015,0,0,3,0,0,0,,,556590.7525961595,4333359.205637314,8.726763298655886,175.1384211041875,205.0423583984375
21411,1518482,556590.78,4333359.99,204.94,2,417838.4111,-7.997999999999998,25,2,2,1032,0,0,1,0,0,0,,,556590.7522427131,4333359.205649823,8.727116966215418,175.13831022315748,205.0423583984375
143242,11346995,556590.75,4333359.18,206.61,1,425471.217967,9.0,4,2,1,3071,0,1,3,0,0,0,1.6500000000000057,176.78789194071322,556590.7509093888,4333359.2056970075,8.728451125279609,175.13789194071322,205.0423583984375
11777,1221338,556590.74,4333358.93,206.52,1,415938.92554,-9.0,5,2,1,1025,0,1,1,0,0,0,1.5900000000000034,176.7275307511649,556590.7497580546,4333359.205737752,8.729603180108697,175.1375307511649,204.8627166748047
125600,9623712,556590.74,4333359.02,206.76,1,417837.771142,-9.0,5,2,1,3032,0,0,3,0,0,0,1.8400000000000034,176.97653282187406,556590.7465770378,4333359.205850325,8.732786188210364,175.13653282187406,204.8627166748047
26157,2457162,556590.74,4333359.4,204.96,2,422098.097933,-10.002,40,2,2,1051,0,1,1,0,0,0,,,556590.7331460778,4333359.206325632,8.746225555801969,175.13231934262998,204.8627166748047
75522,5671752,556590.72,4333358.91,204.98,1,417839.066778,-7.997999999999998,49,2,2,2034,0,1,2,0,0,0,,,556590.7304899634,4333359.206419628,8.748883333019675,175.13148608250327,204.8627166748047
130011,10449394,556590.71,4333358.71,204.95,2,422097.458039,-10.998,25,1,1,3051,0,1,3,0,0,0,,,556590.7275713977,4333359.206522914,8.75180372567936,175.1305704877945,204.8627166748047
63555,4868247,556590.74,4333359.67,204.96,1,415212.24448,9.0,50,2,2,2024,0,1,2,0,0,0,,,556590.7236030274,4333359.20666335,8.755774580106968,175.12932555475746,204.8627166748047
53357,4554646,556590.72,4333359.15,204.96,2,409917.647031,7.002000000000002,52,2,2,2015,0,0,2,0,0,0,,,556590.7220072518,4333359.206719822,8.757371354646077,175.12882493772082,204.8627166748047
105766,8107098,556590.73,4333359.81,206.81,1,426734.876878,7.002000000000002,4,2,1,2082,0,1,2,0,0,0,1.8799999999999955,177.00464000494534,556590.7086672871,4333359.207191909,8.770719670054254,175.12464000494535,204.8627166748047
44006,3527093,556590.74,4333360.16,206.59,1,425471.871109,9.0,14,2,1,1071,0,0,1,0,0,0,1.6599999999999966,176.7838923841625,556590.706284158,4333359.207276246,8.773104290919303,175.1238923841625,204.8627166748047
130607,10450389,556590.74,4333360.18,206.73,1,422097.483303,-10.998,5,2,1,3051,0,0,3,0,0,0,1.799999999999983,176.92367062210243,556590.7055772655,4333359.207301262,8.773811626038368,175.12367062210245,204.8627166748047
116577,8977011,556590.67,4333358.27,204.93,1,415210.977426,7.997999999999998,25,1,1,3022,0,0,3,0,0,0,,,556590.7031730679,4333359.207386343,8.776217328641367,175.1229163918222,204.8627166748047
63554,4868246,556590.7,4333359.35,206.82,1,415212.24448,9.0,13,2,1,2024,0,1,2,0,0,0,1.8599999999999852,176.98034088635742,556590.6949633417,4333359.207676876,8.784432193998516,175.12034088635744,204.8627166748047
105896,8108210,556590.68,4333358.79,206.8,1,426734.891398,7.002000000000002,11,2,1,2082,0,0,2,0,0,0,1.8500000000000227,176.9702837934877,556590.6947813515,4333359.207683316,8.784614298150217,175.1202837934877,204.8627166748047
43320,3525949,556590.69,4333359.4,206.7,1,425471.858724,9.0,15,2,1,1071,0,1,1,0,0,0,1.7399999999999807,176.85665326582583,556590.6832086182,4333359.208092863,8.796194275877076,175.11665326582585,204.8627166748047
53358,4554647,556590.7,4333359.71,206.73,1,409917.647039,7.002000000000002,9,2,1,2015,0,0,2,0,0,0,1.8699999999999761,176.9863491691837,556590.6822392745,4333359.208127167,8.797164226438118,175.11634916918374,204.8627166748047
21416,1518487,556590.68,4333359.32,206.79,1,417838.411124,-7.997999999999998,11,2,1,1032,0,0,1,0,0,0,1.829999999999984,176.9444070987623,556590.6760486969,4333359.208346245,8.80335867923362,175.1144070987623,204.8627166748047
97623,7784690,556590.66,4333358.82,206.69,1,425472.619819,10.002,10,2,1,2073,0,1,2,0,0,0,1.8100000000000023,176.92368471966563,556590.6737460287,4333359.208427734,8.805662788891794,175.11368471966563,204.8627166748047
11780,1221341,556590.65,4333358.54,204.9,2,415938.925556,-9.0,61,1,1,1025,0,1,1,0,0,0,,,556590.6736550336,4333359.208430954,8.805753841009347,175.1136561732177,204.8627166748047
37921,3213774,556590.7,4333359.98,206.64,1,425157.480152,-22.998,21,2,1,1069,0,0,1,0,0,0,1.7199999999999989,176.83335538130086,556590.672696224,4333359.208464885,8.806713250776056,175.11335538130086,204.8627166748047
80589,6628660,556590.69,4333359.78,206.8,1,422098.765484,-10.002,9,2,1,2053,0,0,2,0,0,0,1.9399999999999977,177.0524397865921,556590.6697776583,4333359.20856817,8.809633643435742,175.1124397865921,204.8627166748047
125598,9623710,556590.67,4333359.32,206.77,1,417837.771134,-7.997999999999998,5,2,1,3032,0,0,3,0,0,0,1.8100000000000023,176.92127388340148,556590.666061205,4333359.208699691,8.81335242324864,175.11127388340148,204.8627166748047
80588,6628659,556590.69,4333359.91,204.93,2,422098.765476,-10.002,49,2,2,2053,0,0,2,0,0,0,,,556590.6651828563,4333359.208730775,8.814231321808476,175.11099833317084,204.8627166748047
143748,11347852,556590.7,4333360.2,206.58,1,425471.231007,9.0,6,2,1,3071,0,0,3,0,0,0,1.6500000000000057,176.76091599858879,556590.6649204051,4333359.208740063,8.814493937250456,175.11091599858878,204.8627166748047
75524,5671754,556590.66,4333359.2,204.94,2,417839.066786,-7.997999999999998,47,2,2,2034,0,1,2,0,0,0,,,556590.6603150688,4333359.208903041,8.81910215645046,175.1094712404319,204.8627166748047
43319,3525948,556590.67,4333359.64,204.92,1,425471.858717,9.0,60,2,2,1071,0,1,1,0,0,0,,,556590.6547509229,4333359.209099949,8.824669785384238,175.1077256903685,204.8627166748047
49970,3859122,556590.68,4333359.99,206.88,1,426734.251193,7.002000000000002,17,2,1,1080,0,0,1,0,0,0,1.960000000000008,177.06697806958567,556590.652367794,4333359.209184286,8.827054406249289,175.10697806958567,204.8627166748047
105899,8108213,556590.63,4333358.6,204.9,2,426734.891406,7.002000000000002,59,2,2,2082,0,0,2,0,0,0,,,556590.6515593719,4333359.209212895,8.82786333442952,175.10672445630559,204.8627166748047
97622,7784689,556590.64,4333358.94,204.92,2,425472.619811,10.002,61,2,2,2073,0,1,2,0,0,0,,,556590.6495296891,4333359.209284723,8.829894287735039,175.10608771655274,204.8627166748047
11775,1221336,556590.65,4333359.23,206.49,1,415938.925532,-9.0,15,2,1,1025,0,1,1,0,0,0,1.5500000000000114,176.6560053819707,556590.6492672379,4333359.209294011,8.830156903177018,175.10600538197068,204.8627166748047
65167,5349466,556590.61,4333358.12,204.88,2,415939.606356,-9.0,75,1,1,2027,0,1,2,0,0,0,,,556590.648549811,4333359.2093194,8.830874779239698,175.10578031513853,204.8627166748047
26029,2456126,556590.62,4333358.44,204.94,1,422098.084181,-10.002,65,1,1,1051,0,0,1,0,0,0,,,556590.6472270208,4333359.209366212,8.832198397393212,175.10536533745605,204.8627166748047
105765,8107097,556590.66,4333359.63,204.91,2,426734.87687,7.002000000000002,42,2,2,2082,0,1,2,0,0,0,,,556590.6451168774,4333359.209440888,8.834309861839728,175.1047033560377,204.8627166748047
63557,4868249,556590.67,4333359.97,204.92,2,415212.244488,9.0,53,2,2,2024,0,1,2,0,0,0,,,556590.6430871947,4333359.209512716,8.836340815112306,175.1040666162952,204.8627166748047
49973,3859125,556590.64,4333359.69,204.86,2,426734.251201,7.002000000000002,35,2,2,1080,0,0,1,0,0,0,,,556590.6230212155,4333359.210222829,8.856419355292841,175.09777163911528,204.8627166748047
116576,8977010,556590.6,4333358.57,204.92,1,415210.977418,7.997999999999998,26,1,1,3022,0,0,3,0,0,0,,,556590.6226572349,4333359.210235709,8.856783563795988,175.09765745331316,204.8627166748047
53359,4554648,556590.63,4333359.44,204.94,2,409917.647039,7.002000000000002,60,2,2,2015,0,0,2,0,0,0,,,556590.6218698815,4333359.210263574,8.857571410121926,175.09741044956695,204.8627166748047
21414,1518485,556590.63,4333359.6,206.72,1,417838.411116,-7.997999999999998,18,2,1,1032,0,0,1,0,0,0,1.789999999999992,176.88563635305562,556590.6162147404,4333359.210463703,8.863230091173257,175.09563635305562,204.8627166748047
63556,4868248,556590.63,4333359.62,206.95,1,415212.244488,9.0,10,2,1,2024,0,1,2,0,0,0,2.039999999999992,177.13541459098525,556590.6155078479,4333359.210488719,8.86393742632526,175.09541459098526,204.8627166748047
75519,5671749,556590.6,4333358.83,206.81,1,417839.06677,-7.997999999999998,13,2,1,2034,0,1,2,0,0,0,1.9300000000000068,177.02477454647067,556590.6134676308,4333359.21056092,8.865978920541455,175.09477454647066,204.8627166748047
87502,6948150,556590.62,4333359.56,204.93,2,423532.720051,-7.997999999999998,65,2,2,2062,0,1,2,0,0,0,,,556590.6076410338,4333359.210767116,8.871809164917211,175.0929466618252,204.8627166748047
53360,4554649,556590.63,4333360.03,206.94,1,409917.647047,7.002000000000002,16,2,1,2015,0,0,2,0,0,0,2.0200000000000102,177.11086846865115,556590.601016549,4333359.21100155,8.878437796595462,175.09086846865114,204.8627166748047
147749,11655494,556590.6,4333359.24,206.73,1,426733.715621,7.002000000000002,4,2,1,3080,0,1,3,0,0,0,1.789999999999992,176.8802284241365,556590.598976332,4333359.211073751,8.880479290811657,175.0902284241365,204.8627166748047
33282,2757223,556590.59,4333359.01,204.89,2,423532.039276,-9.0,34,2,2,1060,0,1,1,0,0,0,,,556590.5971181053,4333359.211139511,8.882338680759807,175.08964547252813,204.8627166748047
125596,9623708,556590.6,4333359.63,206.8,1,417837.771126,-7.997999999999998,5,2,1,3032,0,0,3,0,0,0,1.8900000000000148,176.97590406387278,556590.5851919258,4333359.211561565,8.894272325929856,175.08590406387276,204.8627166748047
135870,10722689,556590.55,4333358.34,204.89,1,423531.385766,-9.0,23,1,1,3060,0,0,3,0,0,0,,,556590.5808490405,4333359.211715256,8.898617929687884,175.08454164029794,204.8627166748047
75526,5671756,556590.59,4333359.48,204.94,2,417839.066794,-7.997999999999998,34,2,2,2034,0,1,2,0,0,0,,,556590.5805061285,4333359.211727391,8.898961056453079,175.08443406399323,204.8627166748047
65163,5349462,556590.56,4333358.78,206.75,1,415939.606331,-9.0,12,2,1,2027,0,1,2,0,0,0,1.8700000000000045,176.95279609022424,556590.5752848947,4333359.211912164,8.904185558654598,175.08279609022424,204.8627166748047
11779,1221340,556590.56,4333358.83,204.88,2,415938.925548,-9.0,67,1,1,1025,0,1,1,0,0,0,,,556590.5735176632,4333359.211974705,8.905953896485197,175.08224168506382,204.8627166748047
11773,1221334,556590.58,4333359.51,206.62,1,415938.925524,-9.0,20,2,1,1025,0,1,1,0,0,0,1.6800000000000068,176.76096820554233,556590.5694582977,4333359.212118361,8.910015803146697,175.08096820554232,204.8627166748047
87499,6948147,556590.58,4333359.7,206.73,1,423532.720043,-7.997999999999998,8,2,1,2062,0,1,2,0,0,0,1.8699999999999761,176.9488614659203,556590.5627428177,4333359.212356015,8.9167354869425,175.0788614659203,204.8627166748047
65166,5349465,556590.53,4333358.43,204.86,2,415939.606347,-9.0,76,1,1,2027,0,1,2,0,0,0,,,556590.5576930399,4333359.212534721,8.92178842581959,175.07727728028544,204.8627166748047
147748,11655493,556590.54,4333358.88,204.85,2,426733.715612,7.002000000000002,10,2,2,3080,0,1,3,0,0,0,,,556590.5517754478,4333359.212744138,8.927709722345838,175.07542084918174,204.8627166748047
98352,7785840,556590.56,4333359.51,206.77,1,425472.631019,10.002,18,2,1,2073,0,0,2,0,0,0,1.8300000000000125,176.90470177485716,556590.5494833139,4333359.212825254,8.930003291060398,175.07470177485715,204.8627166748047
75521,5671751,556590.54,4333359.12,206.74,1,417839.066778,-7.997999999999998,12,2,1,2034,0,1,2,0,0,0,1.8500000000000227,176.92275970439928,556590.5432927362,4333359.213044331,8.93619774397224,175.07275970439926,204.8627166748047
116575,8977009,556590.53,4333358.87,204.9,1,415210.97741,7.997999999999998,22,1,1,3022,0,0,3,0,0,0,,,556590.5421414021,4333359.213085076,8.937349798801328,175.07239851485093,204.8627166748047
33279,2757220,556590.54,4333359.25,206.66,1,423532.039268,-9.0,18,2,1,1060,0,1,1,0,0,0,1.7700000000000102,176.84131825097802,556590.5386979341,4333359.213206937,8.940795422344973,175.071318250978,204.8627166748047
21412,1518483,556590.56,4333359.9,206.74,1,417838.411108,-7.997999999999998,10,2,1,1032,0,0,1,0,0,0,1.8900000000000148,176.9603774145831,556590.5356989077,4333359.213313069,8.943796326211535,175.07037741458308,204.8627166748047
63558,4868250,556590.56,4333359.99,206.5,1,415212.244496,9.0,19,2,1,2024,0,1,2,0,0,0,1.6500000000000057,176.71937948529222,556590.5325178908,4333359.213425642,8.946979334313202,175.06937948529222,204.8627166748047
53361,4554650,556590.55,4333359.72,204.86,2,409917.647047,7.002000000000002,50,2,2,2015,0,0,2,0,0,0,,,556590.5320734493,4333359.21344137,8.947424053990288,175.06924005781426,204.8627166748047
32632,2756144,556590.55,4333359.93,204.85,2,423532.026052,-9.0,40,2,2,1060,0,0,1,0,0,0,,,556590.5246510768,4333359.213704039,8.954851072905154,175.06691155613217,204.8627166748047
92332,7460926,556590.52,4333359.17,204.89,2,425158.127127,-22.998,27,2,2,2071,0,1,2,0,0,0,,,556590.5215505208,4333359.213813765,8.957953569832883,175.06593886851718,204.8627166748047
98355,7785843,556590.53,4333359.63,204.9,2,425472.631027,10.002,49,2,2,2073,0,0,2,0,0,0,,,556590.5152794824,4333359.21403569,8.964228533918662,175.06397155638345,204.8627166748047
75528,5671758,556590.53,4333359.77,204.89,1,417839.066802,-7.997999999999998,33,2,2,2034,0,1,2,0,0,0,,,556590.510331234,4333359.214210803,8.969179879850929,175.06241922193217,204.8627166748047
11771,1221332,556590.52,4333359.78,206.76,1,415938.925516,-9.0,12,2,1,1025,0,1,1,0,0,0,1.8999999999999773,176.95917512553098,556590.4999902956,4333359.2145767575,8.97952729145842,175.059175125531,204.8627166748047
26156,2457161,556590.49,4333359.16,206.59,1,422098.097933,-10.002,14,2,1,1051,0,1,1,0,0,0,1.700000000000017,176.75665010346472,556590.4919414913,4333359.214861596,8.987581134318415,175.0566501034647,204.8627166748047
92211,7460805,556590.47,4333358.65,204.86,2,425158.120559,-22.998,77,1,1,2071,0,0,2,0,0,0,,,556590.4899922694,4333359.214930576,8.989531576417058,175.05603860539804,204.8627166748047
21410,1518481,556590.52,4333360.17,206.59,1,417838.4111,-7.997999999999998,28,2,1,1032,0,0,1,0,0,0,1.710000000000008,176.76485076526723,556590.4862058895,4333359.215064572,8.993320326576619,175.05485076526722,204.8627166748047
65161,5349460,556590.48,4333359.05,206.79,1,415939.606323,-9.0,14,2,1,2027,0,1,2,0,0,0,1.9299999999999784,176.98473657946508,556590.4858419088,4333359.215077453,8.993684535079767,175.0547365794651,204.8627166748047
125594,9623706,556590.51,4333359.93,206.92,1,417837.771118,-7.997999999999998,6,2,1,3032,0,0,3,0,0,0,2.069999999999993,177.12437869468886,556590.484701109,4333359.215117824,8.994826048965239,175.05437869468886,204.8627166748047
135750,10721106,556590.51,4333360.09,204.88,2,423531.3586780001,-9.0,17,2,2,3060,0,1,3,0,0,0,,,556590.479045968,4333359.215317954,9.000484730049507,175.05260459816722,204.8627166748047
75523,5671753,556590.48,4333359.4,206.67,1,417839.066786,-7.997999999999998,13,2,1,2034,0,1,2,0,0,0,1.799999999999983,176.8508557433214,556590.4734712879,4333359.215515235,9.006062899959838,175.05085574332142,204.8627166748047
11778,1221339,556590.47,4333359.12,204.86,2,415938.92554,-9.0,55,2,2,1025,0,1,1,0,0,0,,,556590.4733802926,4333359.215518456,9.00615395207739,175.05082719687348,204.8627166748047
143244,11346997,556590.47,4333359.15,206.7,1,425471.217975,9.0,4,2,1,3071,0,1,3,0,0,0,1.839999999999975,176.89049455377307,556590.4723199537,4333359.21555598,9.007214954788925,175.0504945537731,204.8627166748047
116574,8977008,556590.47,4333359.17,204.9,1,415210.977403,9.0,17,2,2,3022,0,0,3,0,0,0,,,556590.4716130611,4333359.215580996,9.00792228990799,175.05027279171304,204.8627166748047
26159,2457164,556590.47,4333359.38,204.87,2,422098.097941,-10.002,33,2,2,1051,0,1,1,0,0,0,,,556590.4641906886,4333359.215843665,9.015349308822858,175.04794429003096,204.8627166748047
44004,3527091,556590.49,4333360.12,206.82,1,425471.871101,9.0,23,2,1,1071,0,0,1,0,0,0,1.9399999999999977,176.9860055243452,556590.4580106452,4333359.216062371,9.021533220791083,175.0460055243452,204.8627166748047
65165,5349464,556590.44,4333358.73,204.82,2,415939.606339,-9.0,73,1,1,2027,0,1,2,0,0,0,,,556590.4572022231,4333359.21609098,9.022342149004254,175.04575191105477,204.8627166748047
32633,2756145,556590.49,4333360.15,206.52,1,423532.02606,-9.0,24,2,1,1060,0,0,1,0,0,0,1.6400000000000148,176.6856728812448,556590.4569503063,4333359.216099895,9.022594223502619,175.0456728812448,204.8627166748047
801,458240,556590.44,4333358.85,206.69,1,409916.966672,7.002000000000002,14,2,1,1015,0,0,1,0,0,0,1.8400000000000034,176.88442133867386,556590.4529608673,4333359.216241077,9.026586159784518,175.04442133867386,204.8627166748047
130012,10449395,556590.43,4333358.69,204.86,1,422097.458047,-10.998,27,1,1,3051,0,1,3,0,0,0,,,556590.4486285165,4333359.216394394,9.030921222631866,175.04306221986081,204.8627166748047
63560,4868252,556590.48,4333360.18,207.09,1,415212.244504,9.0,11,2,1,2024,0,1,2,0,0,0,2.210000000000008,177.2522070227939,556590.4459024754,4333359.216490866,9.033648970196237,175.0422070227939,204.8627166748047
75530,5671760,556590.47,4333360.06,204.87,2,417839.06681,-7.997999999999998,43,2,2,2034,0,1,2,0,0,0,,,556590.4401563392,4333359.216694215,9.039398703398058,175.0404043798243,204.8627166748047
53363,4554652,556590.46,4333360.01,204.86,2,409917.647055,7.002000000000002,44,2,2,2015,0,0,2,0,0,0,,,556590.4319360788,4333359.21698512,9.047624109582479,175.03782556962392,204.8627166748047
143243,11346996,556590.44,4333359.5,204.89,1,425471.217967,9.0,17,2,2,3071,0,1,3,0,0,0,,,556590.429986857,4333359.217054102,9.049574551681122,175.03721407155726,204.8627166748047
105898,8108212,556590.41,4333358.78,206.69,1,426734.891406,7.002000000000002,15,2,1,2082,0,0,2,0,0,0,1.8700000000000045,176.90579785984832,556590.4254725159,4333359.217213859,9.054091718763575,175.03579785984832,204.8627166748047
92327,7460921,556590.41,4333358.94,206.8,1,425158.127111,-22.998,14,2,1,2071,0,1,2,0,0,0,1.9699999999999989,177.00402376332667,556590.4198173748,4333359.217413989,9.059750399847843,175.03402376332667,204.8627166748047
143746,11347850,556590.45,4333360.14,206.83,1,425471.230999,9.0,6,2,1,3071,0,0,3,0,0,0,1.950000000000017,176.98325090084185,556590.4173537849,4333359.217501172,9.062215531970233,175.03325090084184,204.8627166748047
130605,10450387,556590.44,4333360.12,206.81,1,422097.483295,-10.998,7,2,1,3051,0,0,3,0,0,0,1.9399999999999977,176.97033944754105,556590.4080731856,4333359.217829603,9.07150194086619,175.03033944754105,204.8627166748047
116572,8977006,556590.4,4333359.48,204.86,1,415210.977394,9.0,11,2,2,3022,0,0,3,0,0,0,,,556590.3907437819,4333359.218442871,9.0888421925058,175.02490297221047,204.8627166748047
